task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,2,adm,52,3,3.976412936393686,5.52904997812474,0.17484391227778331,1000
walker2d-medium-replay-v2,2,adm,53,1,4.186190694550209,5.826533458784498,0.18425116592937818,1000
walker2d-medium-replay-v2,2,adm,54,1,4.303937061387438,5.860762679040302,0.18533358891477728,1000
walker2d-medium-replay-v2,2,adm,55,5,4.0996225283890695,5.699640792111739,0.1802384674787936,1000
walker2d-medium-replay-v2,2,adm,56,2,4.39169137501271,6.475300799042999,0.2047669905968413,1000
walker2d-medium-replay-v2,2,adm,57,1,4.5333843144657076,6.4385924601297,0.2036061709959672,1000
walker2d-medium-replay-v2,2,adm,58,5,4.530785643964624,6.224417218980846,0.19683335519150522,1000
walker2d-medium-replay-v2,2,adm,59,3,4.740368444923121,6.146626394347264,0.19437339332245668,1000
walker2d-medium-replay-v2,2,adm,60,3,4.928953171791717,6.262682846308346,0.19804342057600602,1000
walker2d-medium-replay-v2,2,adm,61,1,5.011428772329932,6.364657953532851,0.2012681566106993,1000
walker2d-medium-replay-v2,2,adm,62,3,5.158448083893806,6.963624597854881,0.22020914499595506,1000
walker2d-medium-replay-v2,2,adm,63,3,5.2336759450133155,7.164208359169612,0.22655216046993626,1000
walker2d-medium-replay-v2,2,adm,64,5,5.204770114362463,6.837407197025901,0.21621780032629503,1000
walker2d-medium-replay-v2,2,adm,65,2,5.403491418538479,7.207869836816734,0.2279328576236706,1000
walker2d-medium-replay-v2,2,adm,66,5,5.441205354615049,7.185775710548378,0.22723418000447698,1000
walker2d-medium-replay-v2,2,adm,67,2,5.810961992434999,7.618107962225432,0.2409057262169634,1000
walker2d-medium-replay-v2,2,adm,68,2,5.694917460119744,7.065511481008811,0.22343109114057366,1000
walker2d-medium-replay-v2,2,adm,69,4,5.683377662668526,7.255178693588189,0.22942889503263536,1000
walker2d-medium-replay-v2,2,adm,70,2,5.822233172690728,7.3341758352924495,0.23192700399692076,1000
walker2d-medium-replay-v2,2,adm,71,4,5.716599675745344,7.174289071489395,0.2268709405836106,1000
walker2d-medium-replay-v2,2,adm,72,3,5.810067945669507,7.423006133267274,0.23473606466523964,1000
walker2d-medium-replay-v2,2,adm,73,2,5.874184500571529,7.303302986943949,0.23095071881053847,1000
walker2d-medium-replay-v2,2,adm,74,4,5.766493087534896,6.944297061774026,0.21959795464020918,1000
walker2d-medium-replay-v2,2,adm,75,1,6.090462789060166,7.26542825893612,0.22975301474789736,1000
walker2d-medium-replay-v2,2,adm,76,4,5.841026033691396,6.9993302858860265,0.22133825799197338,1000
walker2d-medium-replay-v2,2,adm,77,4,5.933428810884415,7.245540671990789,0.2291241140287786,1000
walker2d-medium-replay-v2,2,adm,78,2,6.091864876038653,7.770512702461859,0.24572518727049758,1000
walker2d-medium-replay-v2,2,adm,79,4,6.22424763240215,7.644205226497372,0.2417309941749501,1000
walker2d-medium-replay-v2,2,adm,80,2,6.351790437580088,7.9820211015573825,0.2524136701244751,1000
walker2d-medium-replay-v2,2,adm,81,4,6.342307465186642,7.442471264898659,0.2353516061743413,1000
walker2d-medium-replay-v2,2,adm,82,1,6.628568076599666,7.789953249843195,0.246339951357352,1000
walker2d-medium-replay-v2,2,adm,83,3,6.676250469427117,7.879016796486082,0.2491563879961937,1000
walker2d-medium-replay-v2,2,adm,84,1,7.024633690863539,8.283830545158109,0.26195772273573936,1000
walker2d-medium-replay-v2,2,adm,85,1,7.491790664209789,8.75860692381851,0.27697147009387363,1000
walker2d-medium-replay-v2,2,adm,86,3,7.174584577905269,8.453821728451226,0.26733331594927345,1000
walker2d-medium-replay-v2,2,adm,87,2,7.328346076812283,8.43057764569937,0.2665982735131005,1000
walker2d-medium-replay-v2,2,adm,88,1,7.508777983879727,9.068579772256333,0.2867736722326105,1000
walker2d-medium-replay-v2,2,adm,89,1,8.0242374298441,10.124150387037773,0.320153745971146,1000
walker2d-medium-replay-v2,2,adm,90,5,7.467695938276446,8.512101280884202,0.2691762772163076,1000
walker2d-medium-replay-v2,2,adm,91,1,7.450227613545196,8.564890086579588,0.27084560582588246,1000
walker2d-medium-replay-v2,2,adm,92,2,7.5633016631843075,8.57415792630751,0.2711386806511788,1000
