task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,1,ensemble,67,1,317.07259584497734,5967.408838489188,188.70603659045696,1000
walker2d-medium-replay-v2,1,ensemble,68,1,382.8222074377496,7648.470172961367,241.8658636241991,1000
walker2d-medium-replay-v2,1,ensemble,69,1,410.22356948340416,8721.571883196508,275.8003192778498,1000
walker2d-medium-replay-v2,1,ensemble,70,1,508.1710154243371,10689.716635797404,338.03852110912413,1000
walker2d-medium-replay-v2,1,ensemble,71,1,742.3801027825483,14534.771633364571,459.6298363183785,1000
walker2d-medium-replay-v2,1,ensemble,72,1,637.6191689853515,10845.96724185149,342.9795991182502,1000
walker2d-medium-replay-v2,1,ensemble,73,1,536.8656824634587,8091.802503842557,255.88526288395875,1000
walker2d-medium-replay-v2,1,ensemble,74,1,680.6041231694128,11974.37249084322,378.6629062232831,1000
walker2d-medium-replay-v2,1,ensemble,75,1,924.6039919901467,18895.279311935003,597.5211965077381,1000
walker2d-medium-replay-v2,1,ensemble,76,1,1111.180010735335,22128.983062231157,699.7798877993804,1000
walker2d-medium-replay-v2,1,ensemble,77,1,1304.0983453841238,25409.99058587184,803.5344557479135,1000
walker2d-medium-replay-v2,1,ensemble,78,1,1502.174968722244,28213.95512680196,892.2036000247896,1000
walker2d-medium-replay-v2,1,ensemble,79,1,1308.5897392219879,19177.60114531445,606.448996774474,1000
walker2d-medium-replay-v2,1,ensemble,80,1,1658.1725914003068,23048.85589983145,728.8688210447715,1000
walker2d-medium-replay-v2,1,ensemble,81,1,1989.0261106771263,28774.863246275934,909.9410721809855,1000
walker2d-medium-replay-v2,1,ensemble,82,1,2733.8000026584295,39969.28148724191,1263.9396594008667,1000
walker2d-medium-replay-v2,1,ensemble,83,1,3393.517527188328,53496.51656831748,1691.7083924081794,1000
walker2d-medium-replay-v2,1,ensemble,84,1,3348.3872082565044,49859.07435342498,1576.6823698450999,1000
walker2d-medium-replay-v2,1,ensemble,85,1,4878.746447404821,79041.62079518617,2499.5155166411764,1000
walker2d-medium-replay-v2,1,ensemble,86,1,5800.689855653109,99499.3494650166,3146.4457001450855,1000
walker2d-medium-replay-v2,1,ensemble,87,1,6009.270891378504,103697.22778530791,3279.1942684687097,1000
walker2d-medium-replay-v2,1,ensemble,88,1,8967.140468086374,173305.70614392005,5480.407629186242,1000
walker2d-medium-replay-v2,1,ensemble,89,1,8085.027646047321,139004.9594846571,4395.722780309418,1000
walker2d-medium-replay-v2,1,ensemble,90,1,9673.59691268924,195479.33391249905,6181.599306560908,1000
walker2d-medium-replay-v2,1,ensemble,91,1,11357.757049409845,207432.07444577804,6559.578150222681,1000
walker2d-medium-replay-v2,1,ensemble,92,1,17276.262213971557,317152.6053643827,10029.245988079854,1000
walker2d-medium-replay-v2,1,ensemble,93,1,20807.179598701085,375541.48870334803,11875.664601929733,1000
walker2d-medium-replay-v2,1,ensemble,94,1,24141.33693229592,433258.22581646877,13700.828085836061,1000
walker2d-medium-replay-v2,1,ensemble,95,1,36835.1177193284,694503.893285768,21962.141466375484,1000
walker2d-medium-replay-v2,1,ensemble,96,1,41005.35098607894,832597.7616903702,26329.05301699654,1000
walker2d-medium-replay-v2,1,ensemble,97,1,41111.46737412879,856781.0197678512,27093.794784681584,1000
walker2d-medium-replay-v2,1,ensemble,98,1,66991.22657008706,1516491.278263204,47955.66491091919,1000
walker2d-medium-replay-v2,1,ensemble,99,1,112668.3525970712,2659081.2553129834,84087.53250248739,1000
walker2d-medium-replay-v2,1,ensemble,100,1,127145.75207562676,2985224.687994662,94401.09341428641,1000
