task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
walker2d-medium-replay-v2,1,ensemble,-1,38,,12.287342639973888,175.10648062604315,0.2768676559172217,20000,400000,20,1.2958379049302788,0.2897581643245013
walker2d-medium-replay-v2,1,ensemble,-1,39,,13.321662420589817,320.4658594378462,0.5067010140734804,20000,400000,20,2.0932046919329546,0.46805479819835916
walker2d-medium-replay-v2,1,ensemble,-1,40,,13.922646156335196,232.49437221430492,0.3676058796840842,20000,400000,20,1.8228780973543368,0.4076079340379776
walker2d-medium-replay-v2,1,ensemble,-1,41,,14.885155179278273,273.7571367309528,0.43284803889797624,20000,400000,20,2.1445161500635126,0.4795283890388154
walker2d-medium-replay-v2,1,ensemble,-1,42,,16.057841504834084,318.24264641367165,0.5031858056334092,20000,400000,20,2.492268672859506,0.5572882170707041
walker2d-medium-replay-v2,1,ensemble,-1,43,,17.471611951216616,377.14560679162906,0.5963195634939081,20000,400000,20,2.999778467279938,0.6707708570278069
walker2d-medium-replay-v2,1,ensemble,-1,44,,19.474349228912438,476.63734882108895,0.7536298200894064,20000,400000,20,3.654423998983476,0.8171540480333674
walker2d-medium-replay-v2,1,ensemble,-1,45,,21.558782952541517,607.5878089101468,0.9606806773536056,20000,400000,20,4.69137731867936,1.0490238592667742
walker2d-medium-replay-v2,1,ensemble,-1,46,,23.535462228717027,653.2562533890349,1.0328888282287194,20000,400000,20,5.101277528683005,1.1406803326227333
walker2d-medium-replay-v2,1,ensemble,-1,47,,26.19507282985991,773.2085948885679,1.2225501331331503,20000,400000,20,6.599985567560749,1.4758016379583365
walker2d-medium-replay-v2,1,ensemble,-1,48,,29.459571804084742,1006.2964988987546,1.591094468986593,20000,400000,20,8.721703508790272,1.950232192525348
walker2d-medium-replay-v2,1,ensemble,-1,49,,33.4602508229332,1163.9563363354653,1.840376559902537,20000,400000,20,9.665029211674511,2.161166232182541
walker2d-medium-replay-v2,1,ensemble,-1,50,,37.184377117063015,1332.7304589278704,2.107231878646778,20000,400000,20,11.716474064204437,2.6198832464174355
walker2d-medium-replay-v2,1,ensemble,-1,51,,42.69117693060088,1764.6424733603367,2.7901447358458333,20000,400000,20,16.01410536425292,3.580862819331356
walker2d-medium-replay-v2,1,ensemble,-1,52,,49.53466500547525,2560.8929729529,4.04912731922557,20000,400000,20,23.335178485454552,5.217904536056697
walker2d-medium-replay-v2,1,ensemble,-1,53,,57.26713110068636,3282.3200722528295,5.189803719003692,20000,400000,20,28.761088313160297,6.431174857510118
walker2d-medium-replay-v2,1,ensemble,-1,54,,64.14532895082638,3653.8650130935007,5.77726785208821,20000,400000,20,31.27095441400858,6.992397979102028
walker2d-medium-replay-v2,1,ensemble,-1,55,,79.811373294028,6344.531546427283,10.031585186750267,20000,400000,20,53.57339791159785,11.979375951597806
walker2d-medium-replay-v2,1,ensemble,-1,56,,105.22806694783424,12745.507629133197,20.152417021556776,20000,400000,20,107.77017951216149,24.09814473365482
walker2d-medium-replay-v2,1,ensemble,-1,57,,121.47598111110318,14665.688413259444,23.18848942012029,20000,400000,20,135.42814763583522,30.282654418060496
walker2d-medium-replay-v2,1,ensemble,-1,58,,134.7352244628924,15504.431745105756,24.514659070576684,20000,400000,20,134.83562611672997,30.15016257857542
walker2d-medium-replay-v2,1,ensemble,-1,59,,155.744670961486,18637.63168302202,29.46868315483346,20000,400000,20,155.70690107911008,34.81712153787255
walker2d-medium-replay-v2,1,ensemble,-1,60,,204.36406200535492,37399.54267369593,59.133869148771296,20000,400000,20,301.8869362329303,67.50397109359764
walker2d-medium-replay-v2,1,ensemble,-1,61,,226.07030926426262,35078.909973271075,55.46462667576643,20000,400000,20,289.3881010526074,64.70914658332086
walker2d-medium-replay-v2,1,ensemble,-1,62,,253.5341042106382,34808.18873011902,55.03657880609006,20000,400000,20,286.08731457679687,63.97106828940843
walker2d-medium-replay-v2,1,ensemble,-1,63,,303.6203072513569,48271.433378339825,76.32383769831513,20000,400000,20,378.30811606930286,84.59226639708417
walker2d-medium-replay-v2,1,ensemble,-1,64,,361.5467752309228,60814.37927210562,96.15597649459328,20000,400000,20,464.98550516156183,103.97391980933315
walker2d-medium-replay-v2,1,ensemble,-1,65,,428.4343743733604,77879.91887651579,123.13896381946576,20000,400000,20,591.3276758358463,132.22488801459122
walker2d-medium-replay-v2,1,ensemble,-1,66,,470.42597122610465,80200.65289849434,126.8083664959135,20000,400000,20,617.7882236559818,138.1416463793619
walker2d-medium-replay-v2,1,ensemble,-1,67,,582.7570166658373,113290.61989073709,179.12819819355263,20000,400000,20,851.6624315994753,190.43750909391918
walker2d-medium-replay-v2,1,ensemble,-1,68,,739.1539569670218,160096.12649274437,253.13420214374824,20000,400000,20,1176.6741362076275,263.1123355926102
walker2d-medium-replay-v2,1,ensemble,-1,69,,809.1884711388973,180095.7161666993,284.7563299629892,20000,400000,20,1321.2426659971838,295.4388415942753
