task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,adm,-1,32,,0.03441751230927982,0.1993065837919626,0.0003151313787249002,20000,400000,20,0.00316443001428492,0.0007075880621981711
hopper-medium-replay-v2,1,adm,-1,33,,0.03613271387020415,0.2083160955254282,0.00032937666756678184,20000,400000,20,0.004092321731025335,0.000915070957637226
hopper-medium-replay-v2,1,adm,-1,34,,0.03855928201964014,0.2231912672021317,0.00035289637910898623,20000,400000,20,0.0047953516818027625,0.0010722732336528918
hopper-medium-replay-v2,1,adm,-1,35,,0.03979113573733411,0.22693222558785114,0.00035881135367437636,20000,400000,20,0.004290597134456952,0.0009594066856711549
hopper-medium-replay-v2,1,adm,-1,36,,0.043303412231061204,0.2504188799347617,0.0003959470148510422,20000,400000,20,0.0055419138343339855,0.0012392096059017298
hopper-medium-replay-v2,1,adm,-1,37,,0.04341481423348035,0.25242196047863613,0.00039911416327874827,20000,400000,20,0.005062174981787852,0.0011319367373276398
hopper-medium-replay-v2,1,adm,-1,38,,0.04626541922208765,0.2662475493774581,0.0004209743387354566,20000,400000,20,0.005211010569388484,0.0011652173864622533
hopper-medium-replay-v2,1,adm,-1,39,,0.04813183289516704,0.2782854971086944,0.00044000800532783814,20000,400000,20,0.004695715445077378,0.0010499938938188698
hopper-medium-replay-v2,1,adm,-1,40,,0.04943084697914012,0.2756131810758609,0.00043578270268206863,20000,400000,20,0.004178377005880091,0.0009343135020769922
hopper-medium-replay-v2,1,adm,-1,41,,0.05116966390131987,0.28097896962334945,0.0004442667593085238,20000,400000,20,0.00430806088440446,0.0009633116988736236
hopper-medium-replay-v2,1,adm,-1,42,,0.052522124546749725,0.28297916634147413,0.0004474293480073577,20000,400000,20,0.00402834365866411,0.0009007650257503158
hopper-medium-replay-v2,1,adm,-1,43,,0.05395050420172708,0.28545906183914954,0.0004513504070732832,20000,400000,20,0.0040818400376616566,0.0009127271797491765
hopper-medium-replay-v2,1,adm,-1,44,,0.05705474946588149,0.29871889774454585,0.0004723160485038499,20000,400000,20,0.00505481562008344,0.0011302911340234322
hopper-medium-replay-v2,1,adm,-1,45,,0.058609597161359946,0.3047840274451508,0.0004819058605829733,20000,400000,20,0.004751110883730537,0.001062380690466058
hopper-medium-replay-v2,1,adm,-1,46,,0.06117398713335283,0.3209371696882401,0.000507446221011395,20000,400000,20,0.005005891275618509,0.0011193513180256121
hopper-medium-replay-v2,1,adm,-1,47,,0.06256423065908312,0.3298427960342714,0.0005215272526333259,20000,400000,20,0.004892308236551151,0.0010939533783810493
hopper-medium-replay-v2,1,adm,-1,48,,0.06451125179202977,0.34126693064042635,0.000539590395459226,20000,400000,20,0.005401962308070055,0.0012079154932736304
hopper-medium-replay-v2,1,adm,-1,49,,0.06860218025822855,0.3682107417645689,0.0005821923014580621,20000,400000,20,0.0039046646929866984,0.0008731095682861604
hopper-medium-replay-v2,1,adm,-1,50,,0.07335316311024716,0.4011259494638855,0.0006342358144517376,20000,400000,20,0.005375786827522641,0.0012020624778888561
hopper-medium-replay-v2,1,adm,-1,51,,0.07541541646299281,0.4083081045656613,0.0006455917987668426,20000,400000,20,0.004768784932044842,0.0010663327278128982
hopper-medium-replay-v2,1,adm,-1,52,,0.07630480578963768,0.40398489563637435,0.0006387562052581803,20000,400000,20,0.004898866330271549,0.001095419812717212
hopper-medium-replay-v2,1,adm,-1,53,,0.07973694237414414,0.4168053392912432,0.0006590271065398,20000,400000,20,0.005619478537654075,0.0012565536008295622
hopper-medium-replay-v2,1,adm,-1,54,,0.08318777382119424,0.43451532668668336,0.000687029055291032,20000,400000,20,0.005443334881303286,0.0012171666818889895
hopper-medium-replay-v2,1,adm,-1,55,,0.08705503761178196,0.45203372339664605,0.000714728072569973,20000,400000,20,0.005874236819119388,0.0013135192843483088
hopper-medium-replay-v2,1,adm,-1,56,,0.09172547534239633,0.4818961445842272,0.0007619447062699865,20000,400000,20,0.004734010221711124,0.0010585568661924923
hopper-medium-replay-v2,1,adm,-1,57,,0.0943623408530643,0.4955475895671509,0.0007835295360192451,20000,400000,20,0.005679644945623769,0.0012700072186477842
hopper-medium-replay-v2,1,adm,-1,58,,0.09599904774234075,0.5094749639473835,0.0008055506484529506,20000,400000,20,0.0062325448011581654,0.0013936393848202567
hopper-medium-replay-v2,1,adm,-1,59,,0.10117004866333112,0.5309995578563317,0.0008395840196841822,20000,400000,20,0.006157402507878341,0.0013768370572443654
hopper-medium-replay-v2,1,adm,-1,60,,0.10537485394344066,0.5556319295768127,0.0008785312190885024,20000,400000,20,0.006761338168586774,0.001511881176382396
hopper-medium-replay-v2,1,adm,-1,61,,0.10799796409205609,0.5715301437781183,0.0009036685028911825,20000,400000,20,0.00576494684434158,0.001289081303062067
hopper-medium-replay-v2,1,adm,-1,62,,0.11272584102349296,0.5913005317970104,0.0009349282310736841,20000,400000,20,0.007121308862919597,0.0015923730706259949
hopper-medium-replay-v2,1,adm,-1,63,,0.11776357000388805,0.6114266272478863,0.0009667503820890448,20000,400000,20,0.007771625607008977,0.0017377883152950137
hopper-medium-replay-v2,1,adm,-1,64,,0.12131551903892392,0.6256426351926089,0.0009892278642592309,20000,400000,20,0.007273561689630454,0.0016264178376551922
hopper-medium-replay-v2,1,adm,-1,65,,0.12199235067093668,0.628633026781478,0.0009939560885175492,20000,400000,20,0.006957676255738836,0.0015557837073268248
hopper-medium-replay-v2,1,adm,-1,66,,0.12774932863880148,0.6496433249789604,0.0010271762868292364,20000,400000,20,0.007065038574942211,0.0015797906517229026
hopper-medium-replay-v2,1,adm,-1,67,,0.1315609181810381,0.6682912460808831,0.0010566612389838327,20000,400000,20,0.0069502830746071415,0.001554130541768781
hopper-medium-replay-v2,1,adm,-1,68,,0.13508614922965034,0.678064132729734,0.0010721135295463423,20000,400000,20,0.007216795634531385,0.0016137245618535903
hopper-medium-replay-v2,1,adm,-1,69,,0.13703997071091692,0.6838382075592186,0.0010812431434670522,20000,400000,20,0.007789844044193222,0.001741862081693792
hopper-medium-replay-v2,1,adm,-1,70,,0.14067250707787235,0.6988899821496936,0.0011050420887337266,20000,400000,20,0.008080001511333259,0.0018067432637642203
hopper-medium-replay-v2,1,adm,-1,71,,0.14313952507238364,0.7073845044549437,0.0011184731077935738,20000,400000,20,0.007717038877310371,0.0017255823514674648
hopper-medium-replay-v2,1,adm,-1,72,,0.14718268660662612,0.7180913858398997,0.0011354021737004334,20000,400000,20,0.006354969775018314,0.0014210144411897494
hopper-medium-replay-v2,1,adm,-1,73,,0.15105209884595272,0.7397247614926783,0.0011696075439708395,20000,400000,20,0.00712113194918467,0.00159233351151225
hopper-medium-replay-v2,1,adm,-1,74,,0.1586314209654655,0.7620103322121045,0.0012048441251859114,20000,400000,20,0.009502499860610743,0.0021248235644507896
hopper-medium-replay-v2,1,adm,-1,75,,0.1634830621207729,0.7779685116614304,0.0012300762223706923,20000,400000,20,0.009453081940624254,0.002113773381611146
hopper-medium-replay-v2,1,adm,-1,76,,0.16535187764815706,0.7816827858012937,0.0012359490054388077,20000,400000,20,0.007669210584158603,0.0017148876199939507
hopper-medium-replay-v2,1,adm,-1,77,,0.16816417776412168,0.7875675315377185,0.0012452536054278413,20000,400000,20,0.007881868751477615,0.001762439431803534
hopper-medium-replay-v2,1,adm,-1,78,,0.1724184157089462,0.7927196416698715,0.0012533998068146586,20000,400000,20,0.007963025126939992,0.0017805865490376712
hopper-medium-replay-v2,1,adm,-1,79,,0.1787702136279539,0.8161448315316377,0.0012904382841071916,20000,400000,20,0.009458427040740954,0.0021149685823318946
hopper-medium-replay-v2,1,adm,-1,80,,0.1834927200576679,0.8328009283903774,0.0013167738856081884,20000,400000,20,0.008172400307224523,0.0018274042626294199
hopper-medium-replay-v2,1,adm,-1,81,,0.18638445667396833,0.8400471555328323,0.0013282311767147336,20000,400000,20,0.00848577781911298,0.0018974776045496537
hopper-medium-replay-v2,1,adm,-1,82,,0.1891115346027983,0.836775654264039,0.001323058479025975,20000,400000,20,0.008215599631084845,0.0018370639251027907
hopper-medium-replay-v2,1,adm,-1,83,,0.1912759725872484,0.8331017085911894,0.0013172494608630126,20000,400000,20,0.00678824668226193,0.001517898102957509
hopper-medium-replay-v2,1,adm,-1,84,,0.1952257098275339,0.8363882128973817,0.0013224458804367723,20000,400000,20,0.009380556127598742,0.0020975561168062977
hopper-medium-replay-v2,1,adm,-1,85,,0.199281194879677,0.8481141595328887,0.0013409862299816673,20000,400000,20,0.009116018443787649,0.002038403692445103
hopper-medium-replay-v2,1,adm,-1,86,,0.20514589242804365,0.8631761012637715,0.0013648012509088316,20000,400000,20,0.008418759568198712,0.0018824918680719095
hopper-medium-replay-v2,1,adm,-1,87,,0.2106501000700548,0.8843423591916564,0.0013982680432061876,20000,400000,20,0.00994467690384175,0.002223697357126229
